ForecastID,Province_State,Date,Confirmed,Deaths
720,Massachusetts,04-26-2020,54938,2899
721,Michigan,04-26-2020,37778,3315
722,Minnesota,04-26-2020,3602,272
723,Mississippi,04-26-2020,5911,227
724,Missouri,04-26-2020,7120,283
725,Montana,04-26-2020,448,14
726,Nebraska,04-26-2020,3028,56
727,Nevada,04-26-2020,4734,206
728,New Hampshire,04-26-2020,1864,60
729,New Jersey,04-26-2020,109038,5938
730,New Mexico,04-26-2020,2726,99
731,New York,04-26-2020,288045,22269
732,North Carolina,04-26-2020,8997,324
733,North Dakota,04-26-2020,867,17
734,Ohio,04-26-2020,15972,728
735,Oklahoma,04-26-2020,3254,195
736,Oregon,04-26-2020,2311,92
737,Pennsylvania,04-26-2020,42616,1816
738,Rhode Island,04-26-2020,7439,226
739,South Carolina,04-26-2020,5498,174
740,South Dakota,04-26-2020,2212,11
741,Tennessee,04-26-2020,9667,181
742,Texas,04-26-2020,24979,653
743,Utah,04-26-2020,4123,41
744,Vermont,04-26-2020,851,46
745,Virginia,04-26-2020,12970,449
746,Washington,04-26-2020,13521,749
747,West Virginia,04-26-2020,1055,34
748,Wisconsin,04-26-2020,5912,272
749,Wyoming,04-26-2020,502,7
750,Alabama,04-27-2020,6621,228
751,Alaska,04-27-2020,345,9
752,Arizona,04-27-2020,6725,275
753,Arkansas,04-27-2020,3069,51
754,California,04-27-2020,44966,1779
755,Colorado,04-27-2020,13879,706
756,Connecticut,04-27-2020,25997,2012
757,Delaware,04-27-2020,4162,125
758,Florida,04-27-2020,32138,1088
759,Georgia,04-27-2020,24302,995
760,Hawaii,04-27-2020,607,16
761,Idaho,04-27-2020,1897,56
762,Illinois,04-27-2020,45883,1983
763,Indiana,04-27-2020,15961,844
764,Iowa,04-27-2020,5868,127
765,Kansas,04-27-2020,3473,126
766,Kentucky,04-27-2020,4156,213
767,Louisiana,04-27-2020,27068,1740
768,Maine,04-27-2020,1023,51
769,Maryland,04-27-2020,19487,945
770,Massachusetts,04-27-2020,56462,3003
771,Michigan,04-27-2020,38210,3407
772,Minnesota,04-27-2020,3811,286
773,Mississippi,04-27-2020,6094,229
774,Missouri,04-27-2020,7305,343
775,Montana,04-27-2020,449,14
776,Nebraska,04-27-2020,3358,56
777,Nevada,04-27-2020,4700,206
778,New Hampshire,04-27-2020,1938,60
779,New Jersey,04-27-2020,111188,6044
780,New Mexico,04-27-2020,2825,99
781,New York,04-27-2020,291996,22668
782,North Carolina,04-27-2020,9321,340
783,North Dakota,04-27-2020,942,19
784,Ohio,04-27-2020,16325,753
785,Oklahoma,04-27-2020,3281,197
786,Oregon,04-27-2020,2354,92
787,Pennsylvania,04-27-2020,43558,1886
788,Rhode Island,04-27-2020,7708,233
789,South Carolina,04-27-2020,5613,177
790,South Dakota,04-27-2020,2244,11
791,Tennessee,04-27-2020,9918,184
792,Texas,04-27-2020,25424,666
793,Utah,04-27-2020,4236,41
794,Vermont,04-27-2020,855,47
795,Virginia,04-27-2020,13538,460
796,Washington,04-27-2020,13686,764
797,West Virginia,04-27-2020,1063,34
798,Wisconsin,04-27-2020,6081,281
799,Wyoming,04-27-2020,520,7
800,Alabama,04-28-2020,6820,242
801,Alaska,04-28-2020,351,9
802,Arizona,04-28-2020,6955,275
803,Arkansas,04-28-2020,3127,57
804,California,04-28-2020,46164,1864
805,Colorado,04-28-2020,14316,736
806,Connecticut,04-28-2020,26312,2087
807,Delaware,04-28-2020,4575,137
808,Florida,04-28-2020,32848,1171
809,Georgia,04-28-2020,24922,1036
810,Hawaii,04-28-2020,609,16
811,Idaho,04-28-2020,1952,60
812,Illinois,04-28-2020,48102,2125
813,Indiana,04-28-2020,16588,901
814,Iowa,04-28-2020,6376,136
815,Kansas,04-28-2020,3652,127
816,Kentucky,04-28-2020,4375,225
817,Louisiana,04-28-2020,27286,1801
818,Maine,04-28-2020,1040,51
819,Maryland,04-28-2020,20113,1016
820,Massachusetts,04-28-2020,58302,3153
821,Michigan,04-28-2020,39262,3568
822,Minnesota,04-28-2020,4181,301
823,Mississippi,04-28-2020,6342,239
824,Missouri,04-28-2020,7450,330
825,Montana,04-28-2020,451,15
826,Nebraska,04-28-2020,3517,56
827,Nevada,04-28-2020,4821,219
828,New Hampshire,04-28-2020,2010,60
829,New Jersey,04-28-2020,113856,6442
830,New Mexico,04-28-2020,2974,105
831,New York,04-28-2020,295106,22912
832,North Carolina,04-28-2020,9755,363
833,North Dakota,04-28-2020,991,19
834,Ohio,04-28-2020,16769,799
835,Oklahoma,04-28-2020,3410,207
836,Oregon,04-28-2020,2385,99
837,Pennsylvania,04-28-2020,45137,2046
838,Rhode Island,04-28-2020,7927,239
839,South Carolina,04-28-2020,5735,192
840,South Dakota,04-28-2020,2313,11
841,Tennessee,04-28-2020,10052,188
842,Texas,04-28-2020,26376,720
843,Utah,04-28-2020,4345,41
844,Vermont,04-28-2020,862,47
845,Virginia,04-28-2020,14339,492
846,Washington,04-28-2020,13842,786
847,West Virginia,04-28-2020,1095,38
848,Wisconsin,04-28-2020,6289,300
849,Wyoming,04-28-2020,536,7
850,Alabama,04-29-2020,6979,256
851,Alaska,04-29-2020,355,9
852,Arizona,04-29-2020,7209,308
853,Arkansas,04-29-2020,3193,57
854,California,04-29-2020,48747,1946
855,Colorado,04-29-2020,14758,766
856,Connecticut,04-29-2020,26767,2169
857,Delaware,04-29-2020,4655,144
858,Florida,04-29-2020,33193,1218
859,Georgia,04-29-2020,25775,1101
860,Hawaii,04-29-2020,613,16
861,Idaho,04-29-2020,1952,60
862,Illinois,04-29-2020,50358,2215
863,Indiana,04-29-2020,17182,964
864,Iowa,04-29-2020,6843,148
865,Kansas,04-29-2020,3839,134
866,Kentucky,04-29-2020,4537,234
867,Louisiana,04-29-2020,27660,1845
868,Maine,04-29-2020,1056,52
869,Maryland,04-29-2020,20849,1078
870,Massachusetts,04-29-2020,60265,3405
871,Michigan,04-29-2020,40399,3670
872,Minnesota,04-29-2020,4644,319
873,Mississippi,04-29-2020,6569,250
874,Missouri,04-29-2020,7660,338
875,Montana,04-29-2020,451,16
876,Nebraska,04-29-2020,3851,56
877,Nevada,04-29-2020,4934,230
878,New Hampshire,04-29-2020,2058,60
879,New Jersey,04-29-2020,116365,6771
880,New Mexico,04-29-2020,3213,112
881,New York,04-29-2020,299691,23477
882,North Carolina,04-29-2020,10180,382
883,North Dakota,04-29-2020,1033,19
884,Ohio,04-29-2020,17303,937
885,Oklahoma,04-29-2020,3473,214
886,Oregon,04-29-2020,2446,101
887,Pennsylvania,04-29-2020,46327,2373
888,Rhode Island,04-29-2020,8247,251
889,South Carolina,04-29-2020,5882,231
890,South Dakota,04-29-2020,2373,13
891,Tennessee,04-29-2020,10366,195
892,Texas,04-29-2020,27384,755
893,Utah,04-29-2020,4497,45
894,Vermont,04-29-2020,862,47
895,Virginia,04-29-2020,14962,522
896,Washington,04-29-2020,14070,801
897,West Virginia,04-29-2020,1110,38
898,Wisconsin,04-29-2020,6520,308
899,Wyoming,04-29-2020,545,7
900,Alabama,04-30-2020,7187,272
901,Alaska,04-30-2020,355,9
902,Arizona,04-30-2020,7655,320
903,Arkansas,04-30-2020,3281,61
904,California,04-30-2020,50130,2031
905,Colorado,04-30-2020,15284,777
906,Connecticut,04-30-2020,27700,2257
907,Delaware,04-30-2020,4734,152
908,Florida,04-30-2020,33690,1268
909,Georgia,04-30-2020,26264,1132
910,Hawaii,04-30-2020,618,16
911,Idaho,04-30-2020,1984,60
912,Illinois,04-30-2020,52918,2355
913,Indiana,04-30-2020,17835,1114
914,Iowa,04-30-2020,7145,162
915,Kansas,04-30-2020,4413,134
916,Kentucky,04-30-2020,4708,240
917,Louisiana,04-30-2020,28001,1905
918,Maine,04-30-2020,1095,53
919,Maryland,04-30-2020,21742,1140
920,Massachusetts,04-30-2020,62205,3562
921,Michigan,04-30-2020,41379,3789
922,Minnesota,04-30-2020,5136,343
923,Mississippi,04-30-2020,6815,261
924,Missouri,04-30-2020,7818,350
925,Montana,04-30-2020,453,16
926,Nebraska,04-30-2020,4281,70
927,Nevada,04-30-2020,5053,243
928,New Hampshire,04-30-2020,2146,72
929,New Jersey,04-30-2020,118652,7228
930,New Mexico,04-30-2020,3411,123
931,New York,04-30-2020,304372,23587
932,North Carolina,04-30-2020,10754,406
933,North Dakota,04-30-2020,1067,19
934,Ohio,04-30-2020,18027,976
935,Oklahoma,04-30-2020,3618,222
936,Oregon,04-30-2020,2510,103
937,Pennsylvania,04-30-2020,47971,2475
938,Rhode Island,04-30-2020,8621,266
939,South Carolina,04-30-2020,6095,244
940,South Dakota,04-30-2020,2449,17
941,Tennessee,04-30-2020,10735,199
942,Texas,04-30-2020,28748,812
943,Utah,04-30-2020,4672,46
944,Vermont,04-30-2020,866,49
945,Virginia,04-30-2020,15847,552
946,Washington,04-30-2020,14327,814
947,West Virginia,04-30-2020,1125,41
948,Wisconsin,04-30-2020,6854,316
949,Wyoming,04-30-2020,559,7
950,Alabama,05-01-2020,7440,289
951,Alaska,05-01-2020,364,9
952,Arizona,05-01-2020,7969,330
953,Arkansas,05-01-2020,3337,64
954,California,05-01-2020,52026,2126
955,Colorado,05-01-2020,15793,821
956,Connecticut,05-01-2020,28764,2339
957,Delaware,05-01-2020,4918,159
958,Florida,05-01-2020,34728,1314
959,Georgia,05-01-2020,27489,1169
960,Hawaii,05-01-2020,619,16
961,Idaho,05-01-2020,2015,63
962,Illinois,05-01-2020,56055,2457
963,Indiana,05-01-2020,18630,1175
964,Iowa,05-01-2020,7884,170
965,Kansas,05-01-2020,4634,140
966,Kentucky,05-01-2020,4882,246
967,Louisiana,05-01-2020,28711,1970
968,Maine,05-01-2020,1123,55
969,Maryland,05-01-2020,23472,1080
970,Massachusetts,05-01-2020,64311,3716
971,Michigan,05-01-2020,42356,3866
972,Minnesota,05-01-2020,5730,370
973,Mississippi,05-01-2020,7212,281
974,Missouri,05-01-2020,8067,360
975,Montana,05-01-2020,453,16
976,Nebraska,05-01-2020,5008,73
977,Nevada,05-01-2020,5248,246
978,New Hampshire,05-01-2020,2310,81
979,New Jersey,05-01-2020,121190,7538
980,New Mexico,05-01-2020,3513,131
981,New York,05-01-2020,308314,24039
982,North Carolina,05-01-2020,11070,419
983,North Dakota,05-01-2020,1107,23
984,Ohio,05-01-2020,18743,1003
985,Oklahoma,05-01-2020,3748,230
986,Oregon,05-01-2020,2579,104
987,Pennsylvania,05-01-2020,49579,2635
988,Rhode Island,05-01-2020,8962,279
989,South Carolina,05-01-2020,6258,256
990,South Dakota,05-01-2020,2525,21
991,Tennessee,05-01-2020,11891,204
992,Texas,05-01-2020,29713,840
993,Utah,05-01-2020,4828,46
994,Vermont,05-01-2020,879,50
995,Virginia,05-01-2020,16902,581
996,Washington,05-01-2020,14637,824
997,West Virginia,05-01-2020,1152,46
998,Wisconsin,05-01-2020,7314,327
999,Wyoming,05-01-2020,566,7
1000,Alabama,05-02-2020,7700,288
1001,Alaska,05-02-2020,365,9
1002,Arizona,05-02-2020,8364,330
1003,Arkansas,05-02-2020,3372,72
1004,California,05-02-2020,53347,2180
1005,Colorado,05-02-2020,16225,832
1006,Connecticut,05-02-2020,29287,2436
1007,Delaware,05-02-2020,5038,168
1008,Florida,05-02-2020,35463,1364
1009,Georgia,05-02-2020,28331,1177
1010,Hawaii,05-02-2020,620,16
1011,Idaho,05-02-2020,2061,64
1012,Illinois,05-02-2020,58505,2559
1013,Indiana,05-02-2020,19295,1115
1014,Iowa,05-02-2020,8643,175
1015,Kansas,05-02-2020,4885,142
1016,Kentucky,05-02-2020,4879,248
1017,Louisiana,05-02-2020,29140,1993
1018,Maine,05-02-2020,1153,56
1019,Maryland,05-02-2020,24473,1251
1020,Massachusetts,05-02-2020,66263,3846
1021,Michigan,05-02-2020,43207,4021
1022,Minnesota,05-02-2020,6232,394
1023,Mississippi,05-02-2020,7441,291
1024,Missouri,05-02-2020,8356,376
1025,Montana,05-02-2020,455,16
1026,Nebraska,05-02-2020,5317,73
1027,Nevada,05-02-2020,5389,255
1028,New Hampshire,05-02-2020,2429,84
1029,New Jersey,05-02-2020,123717,7742
1030,New Mexico,05-02-2020,3732,138
1031,New York,05-02-2020,312977,24198
1032,North Carolina,05-02-2020,11588,431
1033,North Dakota,05-02-2020,1153,24
1034,Ohio,05-02-2020,19335,1022
1035,Oklahoma,05-02-2020,3851,238
1036,Oregon,05-02-2020,2635,109
1037,Pennsylvania,05-02-2020,50494,2695
1038,Rhode Island,05-02-2020,9289,296
1039,South Carolina,05-02-2020,6489,267
1040,South Dakota,05-02-2020,2588,21
1041,Tennessee,05-02-2020,12661,209
1042,Texas,05-02-2020,30930,863
1043,Utah,05-02-2020,4985,49
1044,Vermont,05-02-2020,886,51
1045,Virginia,05-02-2020,17738,617
1046,Washington,05-02-2020,15003,830
1047,West Virginia,05-02-2020,1185,48
1048,Wisconsin,05-02-2020,7660,334
1049,Wyoming,05-02-2020,579,7
1050,Alabama,05-03-2020,7977,290
1051,Alaska,05-03-2020,368,9
1052,Arizona,05-03-2020,8640,362
1053,Arkansas,05-03-2020,3437,76
1054,California,05-03-2020,54903,2216
1055,Colorado,05-03-2020,16635,842
1056,Connecticut,05-03-2020,29287,2436
1057,Delaware,05-03-2020,5208,177
1058,Florida,05-03-2020,36078,1379
1059,Georgia,05-03-2020,28665,1184
1060,Hawaii,05-03-2020,620,17
1061,Idaho,05-03-2020,2061,64
1062,Illinois,05-03-2020,61499,2618
1063,Indiana,05-03-2020,19933,1132
1064,Iowa,05-03-2020,9175,184
1065,Kansas,05-03-2020,5156,144
1066,Kentucky,05-03-2020,5130,253
1067,Louisiana,05-03-2020,29340,2012
1068,Maine,05-03-2020,1185,57
1069,Maryland,05-03-2020,25462,1281
1070,Massachusetts,05-03-2020,68087,4004
1071,Michigan,05-03-2020,43801,4053
1072,Minnesota,05-03-2020,6663,418
1073,Mississippi,05-03-2020,7550,303
1074,Missouri,05-03-2020,8618,381
1075,Montana,05-03-2020,455,16
1076,Nebraska,05-03-2020,5661,78
1077,Nevada,05-03-2020,5472,258
1078,New Hampshire,05-03-2020,2518,86
1079,New Jersey,05-03-2020,126744,7871
1080,New Mexico,05-03-2020,3850,151
1081,New York,05-03-2020,316415,24708
1082,North Carolina,05-03-2020,11770,434
1083,North Dakota,05-03-2020,1191,25
1084,Ohio,05-03-2020,19914,1039
1085,Oklahoma,05-03-2020,3972,238
1086,Oregon,05-03-2020,2680,109
1087,Pennsylvania,05-03-2020,51225,2720
1088,Rhode Island,05-03-2020,9477,320
1089,South Carolina,05-03-2020,6626,275
1090,South Dakota,05-03-2020,2631,21
1091,Tennessee,05-03-2020,13177,210
1092,Texas,05-03-2020,32002,879
1093,Utah,05-03-2020,5175,50
1094,Vermont,05-03-2020,897,53
1095,Virginia,05-03-2020,18672,660
1096,Washington,05-03-2020,15185,834
1097,West Virginia,05-03-2020,1195,48
1098,Wisconsin,05-03-2020,7964,339
1099,Wyoming,05-03-2020,586,7
1100,Alabama,05-04-2020,8203,298
1101,Alaska,05-04-2020,370,9
1102,Arizona,05-04-2020,8924,362
1103,Arkansas,05-04-2020,3491,80
1104,California,05-04-2020,55884,2278
1105,Colorado,05-04-2020,16918,851
1106,Connecticut,05-04-2020,29973,2556
1107,Delaware,05-04-2020,5288,182
1108,Florida,05-04-2020,36897,1399
1109,Georgia,05-04-2020,29451,1246
1110,Hawaii,05-04-2020,621,17
1111,Idaho,05-04-2020,2106,64
1112,Illinois,05-04-2020,63777,2659
1113,Indiana,05-04-2020,20507,1151
1114,Iowa,05-04-2020,9703,188
1115,Kansas,05-04-2020,5383,156
1116,Kentucky,05-04-2020,5245,261
1117,Louisiana,05-04-2020,29673,2064
1118,Maine,05-04-2020,1205,57
1119,Maryland,05-04-2020,26408,1317
1120,Massachusetts,05-04-2020,69087,4090
1121,Michigan,05-04-2020,43990,4139
1122,Minnesota,05-04-2020,7234,427
1123,Mississippi,05-04-2020,7877,310
1124,Missouri,05-04-2020,8946,386
1125,Montana,05-04-2020,457,16
1126,Nebraska,05-04-2020,6037,78
1127,Nevada,05-04-2020,5630,265
1128,New Hampshire,05-04-2020,2588,86
1129,New Jersey,05-04-2020,128269,7910
1130,New Mexico,05-04-2020,4031,156
1131,New York,05-04-2020,318953,24999
1132,North Carolina,05-04-2020,11971,442
1133,North Dakota,05-04-2020,1225,25
1134,Ohio,05-04-2020,20474,1057
1135,Oklahoma,05-04-2020,4044,238
1136,Oregon,05-04-2020,2759,109
1137,Pennsylvania,05-04-2020,52816,2838
1138,Rhode Island,05-04-2020,9652,341
1139,South Carolina,05-04-2020,6757,283
1140,South Dakota,05-04-2020,2668,21
1141,Tennessee,05-04-2020,13571,219
1142,Texas,05-04-2020,32787,902
1143,Utah,05-04-2020,5317,50
1144,Vermont,05-04-2020,902,52
1145,Virginia,05-04-2020,19493,684
1146,Washington,05-04-2020,15462,841
1147,West Virginia,05-04-2020,1224,48
1148,Wisconsin,05-04-2020,8236,340
1149,Wyoming,05-04-2020,596,7
1150,Alabama,05-05-2020,8520,315
1151,Alaska,05-05-2020,371,9
1152,Arizona,05-05-2020,9305,395
1153,Arkansas,05-05-2020,3525,83
1154,California,05-05-2020,58456,2381
1155,Colorado,05-05-2020,17367,903
1156,Connecticut,05-05-2020,30621,2633
1157,Delaware,05-05-2020,5371,187
1158,Florida,05-05-2020,37439,1471
1159,Georgia,05-05-2020,29998,1299
1160,Hawaii,05-05-2020,625,17
1161,Idaho,05-05-2020,2127,65
1162,Illinois,05-05-2020,65889,2834
1163,Indiana,05-05-2020,21033,1211
1164,Iowa,05-05-2020,10111,207
1165,Kansas,05-05-2020,5648,161
1166,Kentucky,05-05-2020,5822,275
1167,Louisiana,05-05-2020,29996,2115
1168,Maine,05-05-2020,1226,61
1169,Maryland,05-05-2020,27117,1390
1170,Massachusetts,05-05-2020,70271,4212
1171,Michigan,05-05-2020,44451,4183
1172,Minnesota,05-05-2020,7851,455
1173,Mississippi,05-05-2020,8207,342
1174,Missouri,05-05-2020,9121,409
1175,Montana,05-05-2020,456,16
1176,Nebraska,05-05-2020,6373,78
1177,Nevada,05-05-2020,5660,270
1178,New Hampshire,05-05-2020,2636,92
1179,New Jersey,05-05-2020,130593,8244
1180,New Mexico,05-05-2020,4138,162
1181,New York,05-05-2020,321192,25124
1182,North Carolina,05-05-2020,12510,472
1183,North Dakota,05-05-2020,1266,25
1184,Ohio,05-05-2020,20969,1135
1185,Oklahoma,05-05-2020,4127,247
1186,Oregon,05-05-2020,2839,113
1187,Pennsylvania,05-05-2020,53864,3179
1188,Rhode Island,05-05-2020,9933,355
1189,South Carolina,05-05-2020,6841,296
1190,South Dakota,05-05-2020,2721,24
1191,Tennessee,05-05-2020,13690,226
1192,Texas,05-05-2020,33948,925
1193,Utah,05-05-2020,5449,56
1194,Vermont,05-05-2020,907,52
1195,Virginia,05-05-2020,20257,713
1196,Washington,05-05-2020,15594,862
1197,West Virginia,05-05-2020,1246,48
1198,Wisconsin,05-05-2020,8566,353
1199,Wyoming,05-05-2020,604,7
1200,Alabama,05-06-2020,8769,343
1201,Alaska,05-06-2020,372,10
1202,Arizona,05-06-2020,9707,426
1203,Arkansas,05-06-2020,3611,87
1204,California,05-06-2020,60616,2464
1205,Colorado,05-06-2020,17832,919
1206,Connecticut,05-06-2020,30995,2718
1207,Delaware,05-06-2020,5778,193
1208,Florida,05-06-2020,38002,1539
1209,Georgia,05-06-2020,30743,1327
1210,Hawaii,05-06-2020,626,17
1211,Idaho,05-06-2020,2158,66
1212,Illinois,05-06-2020,68232,2974
1213,Indiana,05-06-2020,21870,1377
1214,Iowa,05-06-2020,10404,219
1215,Kansas,05-06-2020,5993,164
1216,Kentucky,05-06-2020,5934,283
1217,Louisiana,05-06-2020,30399,2167
1218,Maine,05-06-2020,1254,62
1219,Maryland,05-06-2020,28163,1437
1220,Massachusetts,05-06-2020,72025,4420
1221,Michigan,05-06-2020,45179,4256
1222,Minnesota,05-06-2020,8579,485
1223,Mississippi,05-06-2020,8424,374
1224,Missouri,05-06-2020,9323,428
1225,Montana,05-06-2020,456,16
1226,Nebraska,05-06-2020,6689,78
1227,Nevada,05-06-2020,5741,289
1228,New Hampshire,05-06-2020,2741,92
1229,New Jersey,05-06-2020,131890,8549
1230,New Mexico,05-06-2020,4291,169
1231,New York,05-06-2020,323978,25623
1232,North Carolina,05-06-2020,13053,492
1233,North Dakota,05-06-2020,1323,31
1234,Ohio,05-06-2020,21576,1225
1235,Oklahoma,05-06-2020,4202,253
1236,Oregon,05-06-2020,2916,115
1237,Pennsylvania,05-06-2020,54800,3345
1238,Rhode Island,05-06-2020,10205,370
1239,South Carolina,05-06-2020,6936,305
1240,South Dakota,05-06-2020,2780,29
1241,Tennessee,05-06-2020,13938,239
1242,Texas,05-06-2020,34955,954
1243,Utah,05-06-2020,5595,58
1244,Vermont,05-06-2020,908,52
1245,Virginia,05-06-2020,20257,713
1246,Washington,05-06-2020,15905,870
1247,West Virginia,05-06-2020,1242,50
1248,Wisconsin,05-06-2020,8901,362
1249,Wyoming,05-06-2020,631,7
1250,Alabama,05-07-2020,9115,369
1251,Alaska,05-07-2020,374,10
1252,Arizona,05-07-2020,9945,450
1253,Arkansas,05-07-2020,3703,87
1254,California,05-07-2020,62148,2535
1255,Colorado,05-07-2020,18370,944
1256,Connecticut,05-07-2020,31784,2797
1257,Delaware,05-07-2020,5939,202
1258,Florida,05-07-2020,38828,1600
1259,Georgia,05-07-2020,31618,1355
1260,Hawaii,05-07-2020,629,17
1261,Idaho,05-07-2020,2178,67
1262,Illinois,05-07-2020,70871,3111
1263,Indiana,05-07-2020,22503,1414
1264,Iowa,05-07-2020,11059,231
1265,Kansas,05-07-2020,6332,165
1266,Kentucky,05-07-2020,6129,294
1267,Louisiana,05-07-2020,30652,2208
1268,Maine,05-07-2020,1330,62
1269,Maryland,05-07-2020,29374,1503
1270,Massachusetts,05-07-2020,73721,4552
1271,Michigan,05-07-2020,45745,4345
1272,Minnesota,05-07-2020,9365,508
1273,Mississippi,05-07-2020,8686,396
1274,Missouri,05-07-2020,9581,449
1275,Montana,05-07-2020,456,16
1276,Nebraska,05-07-2020,7334,91
1277,Nevada,05-07-2020,5855,297
1278,New Hampshire,05-07-2020,2843,114
1279,New Jersey,05-07-2020,133991,8807
1280,New Mexico,05-07-2020,4493,172
1281,New York,05-07-2020,327469,26144
1282,North Carolina,05-07-2020,13540,513
1283,North Dakota,05-07-2020,1371,31
1284,Ohio,05-07-2020,22131,1271
1285,Oklahoma,05-07-2020,4330,260
1286,Oregon,05-07-2020,2989,121
1287,Pennsylvania,05-07-2020,55956,3589
1288,Rhode Island,05-07-2020,10530,388
1289,South Carolina,05-07-2020,7142,316
1290,South Dakota,05-07-2020,2906,31
1291,Tennessee,05-07-2020,14096,238
1292,Texas,05-07-2020,36073,985
1293,Utah,05-07-2020,5724,61
1294,Vermont,05-07-2020,916,53
1295,Virginia,05-07-2020,21570,769
1296,Washington,05-07-2020,16231,891
1297,West Virginia,05-07-2020,1287,51
1298,Wisconsin,05-07-2020,9215,374
1299,Wyoming,05-07-2020,635,7
1300,Alabama,05-08-2020,9437,383
1301,Alaska,05-08-2020,377,10
1302,Arizona,05-08-2020,10526,517
1303,Arkansas,05-08-2020,3747,88
1304,California,05-08-2020,63779,2613
1305,Colorado,05-08-2020,18827,960
1306,Connecticut,05-08-2020,32411,2874
1307,Delaware,05-08-2020,6111,213
1308,Florida,05-08-2020,39199,1669
1309,Georgia,05-08-2020,32181,1400
1310,Hawaii,05-08-2020,629,17
1311,Idaho,05-08-2020,2178,67
1312,Illinois,05-08-2020,73760,3241
1313,Indiana,05-08-2020,23146,1447
1314,Iowa,05-08-2020,11457,243
1315,Kansas,05-08-2020,6667,168
1316,Kentucky,05-08-2020,6288,298
1317,Louisiana,05-08-2020,30855,2227
1318,Maine,05-08-2020,1374,63
1319,Maryland,05-08-2020,30485,1560
1320,Massachusetts,05-08-2020,75333,4702
1321,Michigan,05-08-2020,46386,4399
1322,Minnesota,05-08-2020,10088,534
1323,Mississippi,05-08-2020,9090,409
1324,Missouri,05-08-2020,9733,483
1325,Montana,05-08-2020,458,16
1326,Nebraska,05-08-2020,7818,90
1327,Nevada,05-08-2020,5920,294
1328,New Hampshire,05-08-2020,2947,121
1329,New Jersey,05-08-2020,135840,8960
1330,New Mexico,05-08-2020,4673,181
1331,New York,05-08-2020,330407,26243
1332,North Carolina,05-08-2020,14006,530
1333,North Dakota,05-08-2020,1425,33
1334,Ohio,05-08-2020,23016,1306
1335,Oklahoma,05-08-2020,4424,266
